PLAN-ID,Item-ID,Entity,Group Description,Liquidity Group/Super Liquidity Group,Item's Date,Amount,Currency,Credit/Debit,Origin,Item Status,Plan Name,Year Title,Plan Currency,Plan Status,Rate,Amount in plan currency,Project,Contra Entity,Cash Transaction Reason,Cash Transaction Type,From Actual Data,Rate Type,Rate Type Description,Record Number of Cash Transaction,Cash Flow Number,Actual Data Internal Reference 1,Actual Data Internal Reference 2,Actual Data Cash Flow Ref.,Counterpart,PTP Account,Account,Long Name of Account,Comment,Created by,Created at,Changed by,Changed at,Plan Category,Plan Type,Consolidation possible,Exposure Aggregation,Entity ID,Entity Name,Entity Short Name,Group ID,Type,Project ID,Super Liquidity Group,Original Liquidity Group
19996,LX2340000025646,97C,Trade Receivables incl. VAT,TRR,10/02/2023,4500000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW40,EUR,Archive,1,4500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/02/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
19996,LX2340000025647,97C,Trade Receivables incl. VAT,TRR,10/16/2023,5000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW40,EUR,Archive,1,5000000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/02/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
19996,LX2340000025648,97C,Trade Receivables incl. VAT,TRR,10/23/2023,3500000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW40,EUR,Archive,1,3500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/02/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
19996,LX2340000025649,97C,Trade Payables incl. VAT,TRP,10/02/2023,-14864213,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW40,EUR,Archive,1,-14864213,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/02/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
19996,LX2340000025650,97C,Trade Payables incl. VAT,TRP,10/09/2023,-10666037,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW40,EUR,Archive,1,-10666037,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/02/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
19996,LX2340000025651,97C,Trade Payables incl. VAT,TRP,10/16/2023,-2175501,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW40,EUR,Archive,1,-2175501,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/02/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
19996,LX2340000025652,97C,Trade Payables incl. VAT,TRP,10/23/2023,-656618,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW40,EUR,Archive,1,-656618,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/02/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20026,LX2341000026097,86W,Trade Receivables incl. VAT,TRR,10/09/2023,23729229,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,23729229,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20026,LX2341000026098,86W,Trade Receivables incl. VAT,TRR,10/16/2023,15586286,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,15586286,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20026,LX2341000026099,86W,Trade Receivables incl. VAT,TRR,10/23/2023,11487201,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,11487201,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20026,LX2341000026100,86W,Trade Receivables incl. VAT,TRR,10/30/2023,24852854,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,24852854,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20026,LX2341000026101,86W,Other receivables,OTR,10/30/2023,1866000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,1866000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609344,Liquidity Group,,No,
20026,LX2341000026102,86W,Trade Payables incl. VAT,TRP,10/09/2023,-24778,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,-24778,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609332,Liquidity Group,,No,
20028,LX2340000025842,97C,Trade Receivables incl. VAT,TRR,10/16/2023,5000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,5000000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/02/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20028,LX2340000025843,97C,Trade Receivables incl. VAT,TRR,10/23/2023,3500000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,3500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/02/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20028,LX2341000026103,97C,Trade Receivables incl. VAT,TRR,10/09/2023,6500000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,6500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20028,LX2341000026104,97C,Trade Receivables incl. VAT,TRR,10/30/2023,20000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,20000000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20028,LX2341000026105,97C,Trade Payables incl. VAT,TRP,10/09/2023,-11380847,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,-11380847,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20028,LX2341000026106,97C,Trade Payables incl. VAT,TRP,10/16/2023,-5492089,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,-5492089,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20028,LX2341000026107,97C,Trade Payables incl. VAT,TRP,10/23/2023,-368083,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,-368083,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20028,LX2341000026108,97C,Trade Payables incl. VAT,TRP,10/30/2023,-1479036,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW41,EUR,Archive,1,-1479036,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20058,LX2341000026274,86W,Other receivables,OTR,10/30/2023,1866000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,1866000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609344,Liquidity Group,,No,
20058,LX2342000026489,86W,Trade Receivables incl. VAT,TRR,10/16/2023,18044095,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,18044095,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20058,LX2342000026490,86W,Trade Receivables incl. VAT,TRR,10/23/2023,16065647,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,16065647,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20058,LX2342000026491,86W,Trade Receivables incl. VAT,TRR,10/30/2023,27987069,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,27987069,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20058,LX2342000026492,86W,Trade Receivables incl. VAT,TRR,11/06/2023,9534159,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,9534159,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20058,LX2342000026493,86W,Trade Payables incl. VAT,TRP,10/30/2023,-12216,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,-12216,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609332,Liquidity Group,,No,
20060,LX2341000026276,97C,Trade Receivables incl. VAT,TRR,10/23/2023,3500000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,3500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/02/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20060,LX2342000026495,97C,Trade Payables incl. VAT,TRP,10/23/2023,-510342,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,-510342,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20060,LX2342000026496,97C,Trade Payables incl. VAT,TRP,10/30/2023,-1519749,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,-1519749,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20060,LX2342000026497,97C,Trade Payables incl. VAT,TRP,11/06/2023,-1491945,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,-1491945,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20060,LX2342000026498,97C,Trade Receivables incl. VAT,TRR,10/16/2023,6500000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,6500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20060,LX2342000026499,97C,Trade Receivables incl. VAT,TRR,10/30/2023,16500000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,16500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20060,LX2342000026500,97C,Trade Receivables incl. VAT,TRR,11/06/2023,6000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,6000000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20060,LX2342000026501,97C,Trade Payables incl. VAT,TRP,10/16/2023,-5429344,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW42,EUR,Archive,1,-5429344,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20090,LX2342000026658,86W,Other receivables,OTR,10/30/2023,1866000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,1866000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609344,Liquidity Group,,No,
20090,LX2342000026662,86W,Trade Payables incl. VAT,TRP,10/30/2023,-12216,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,-12216,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609332,Liquidity Group,,No,
20090,LX2343000026788,86W,Trade Receivables incl. VAT,TRR,10/23/2023,11355925,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,11355925,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20090,LX2343000026789,86W,Trade Receivables incl. VAT,TRR,10/30/2023,34701772,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,34701772,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20090,LX2343000026790,86W,Trade Receivables incl. VAT,TRR,11/06/2023,10987359,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,10987359,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20090,LX2343000026791,86W,Trade Receivables incl. VAT,TRR,11/13/2023,11584678,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,11584678,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20092,LX2343000026830,97C,Trade Receivables incl. VAT,TRR,10/23/2023,4000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,4000000,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20092,LX2343000026831,97C,Trade Receivables incl. VAT,TRR,10/30/2023,17500000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,17500000,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20092,LX2343000026832,97C,Trade Receivables incl. VAT,TRR,11/06/2023,5000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,5000000,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20092,LX2343000026833,97C,Trade Receivables incl. VAT,TRR,11/13/2023,8000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,8000000,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20092,LX2343000026834,97C,Trade Payables incl. VAT,TRP,10/23/2023,-1086478,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,-1086478,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20092,LX2343000026835,97C,Trade Payables incl. VAT,TRP,10/30/2023,-2550354,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,-2550354,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20092,LX2343000026836,97C,Trade Payables incl. VAT,TRP,11/06/2023,-1607726,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,-1607726,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20092,LX2343000026837,97C,Trade Payables incl. VAT,TRP,11/13/2023,-9111053,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW43,EUR,Archive,1,-9111053,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20122,LX2343000027214,86W,Other receivables,OTR,10/30/2023,1866000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,1866000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/09/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609344,Liquidity Group,,No,
20122,LX2343000027215,86W,Trade Payables incl. VAT,TRP,10/30/2023,-12216,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,-12216,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/16/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609332,Liquidity Group,,No,
20122,LX2344000027574,86W,Trade Receivables incl. VAT,TRR,10/30/2023,41470608,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,41470608,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20122,LX2344000027575,86W,Trade Receivables incl. VAT,TRR,11/06/2023,14046588,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,14046588,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20122,LX2344000027576,86W,Trade Receivables incl. VAT,TRR,11/13/2023,11750997,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,11750997,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20122,LX2344000027577,86W,Trade Receivables incl. VAT,TRR,11/20/2023,8350687,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,8350687,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20124,LX2343000027220,97C,Trade Receivables incl. VAT,TRR,11/06/2023,5000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,5000000,,,,,No,D,ASP,,0,,,,,,,,,PRAZAKOVAM,10/23/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20124,LX2344000027578,97C,Trade Receivables incl. VAT,TRR,10/30/2023,10000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,10000000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20124,LX2344000027579,97C,Trade Receivables incl. VAT,TRR,11/13/2023,7500000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,7500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20124,LX2344000027580,97C,Trade Receivables incl. VAT,TRR,11/20/2023,6000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,6000000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20124,LX2344000027581,97C,Trade Payables incl. VAT,TRP,10/30/2023,-6013750,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,-6013750,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20124,LX2344000027582,97C,Trade Payables incl. VAT,TRP,11/06/2023,-1745468,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,-1745468,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20124,LX2344000027583,97C,Trade Payables incl. VAT,TRP,11/13/2023,-9537272,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,-9537272,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20124,LX2344000027584,97C,Trade Payables incl. VAT,TRP,11/20/2023,-1727494,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW44,EUR,Archive,1,-1727494,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609332,Liquidity Group,,No,
20154,LX2345000028300,86W,Trade Receivables incl. VAT,TRR,11/06/2023,18725083,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW45,EUR,Archive,1,18725083,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/06/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20154,LX2345000028301,86W,Trade Receivables incl. VAT,TRR,11/13/2023,15081835,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW45,EUR,Archive,1,15081835,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/06/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20154,LX2345000028302,86W,Trade Receivables incl. VAT,TRR,11/20/2023,8756987,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW45,EUR,Archive,1,8756987,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/06/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20154,LX2345000028303,86W,Trade Receivables incl. VAT,TRR,11/27/2023,16679717,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW45,EUR,Archive,1,16679717,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/06/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609331,Liquidity Group,,No,
20154,LX2345000028304,86W,Trade Payables incl. VAT,TRP,11/06/2023,-32243,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW45,EUR,Archive,1,-32243,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/06/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609332,Liquidity Group,,No,
20154,LX2345000028305,86W,Other receivables,OTR,11/27/2023,3183000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW45,EUR,Archive,1,3183000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/06/2023,,,Standard,Operational Plan,No,No,ITS000015605370,APERAM STAINLESS EUROPE,86W,ITS000015609344,Liquidity Group,,No,
20156,LX2344000027941,97C,Trade Receivables incl. VAT,TRR,11/13/2023,7500000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW45,EUR,Archive,1,7500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
20156,LX2344000027942,97C,Trade Receivables incl. VAT,TRR,11/20/2023,6000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW45,EUR,Archive,1,6000000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,10/30/2023,,,Standard,Operational Plan,No,No,ITS000015605376,APERAM ALLOYS IMPHY,97C,ITS000015609331,Liquidity Group,,No,
